#VOG	FreqVir	FreqHost	Viral Quotient
VOG8338	0.001344086	0	1
VOG8339	0.002016129	0.0016035278	0.5569945294
VOG8340	0.001344086	0.0010022049	0.5728556666
VOG8341	0.001344086	0.000200441	0.8702250131
VOG8342	0.0016801075	0.000200441	0.8934135597
VOG8343	0.001344086	0	1
VOG8344	0.002016129	0	1
VOG8345	0.001344086	0	1
VOG8346	0.001344086	0	1
VOG8347	0.001344086	0.0212467428	0.0594969769
VOG8348	0.0010080645	0	1
VOG8349	0.001344086	0.0020044097	0.4013999517
VOG8350	0.001344086	0	1
VOG8351	0.001344086	0	1
VOG8352	0.0016801075	0	1
VOG8353	0.002016129	0.0188414512	0.0966616938
VOG8354	0.001344086	0.000200441	0.8702250131
VOG8355	0.0010080645	0	1
VOG8356	0.001344086	0.0044097013	0.2336002248
VOG8357	0.001344086	0	1
VOG8358	0.001344086	0	1
VOG8359	0.001344086	0	1
VOG8360	0.001344086	0.0024052916	0.3584824316
VOG8361	0.001344086	0	1
VOG8362	0.001344086	0	1
VOG8363	0.001344086	0.0032070555	0.2953294264
VOG8364	0.001344086	0.0006013229	0.6909015372
VOG8365	0.001344086	0.0006013229	0.6909015372
VOG8366	0.001344086	0.0004008819	0.7702640111
VOG8367	0.0003360215	0	1
VOG8368	0.001344086	0	1
VOG8369	0.001344086	0	1
VOG8370	0.001344086	0	1
VOG8371	0.001344086	0.0022048507	0.3787292189
VOG8372	0.001344086	0	1
VOG8373	0.001344086	0.000200441	0.8702250131
VOG8374	0.001344086	0	1
VOG8375	0.001344086	0	1
VOG8376	0.001344086	0.0010022049	0.5728556666
VOG8377	0.001344086	0.0010022049	0.5728556666
VOG8378	0.001344086	0	1
VOG8379	0.001344086	0	1
VOG8380	0.001344086	0	1
VOG8381	0.001344086	0	1
VOG8382	0.001344086	0	1
VOG8383	0.001344086	0	1
VOG8384	0.001344086	0.0010022049	0.5728556666
VOG8385	0.001344086	0.000200441	0.8702250131
VOG8386	0.001344086	0	1
VOG8387	0.001344086	0.0260573261	0.0490517063
VOG8388	0.0010080645	0	1
VOG8389	0.0016801075	0	1
VOG8390	0.001344086	0.0016035278	0.4559912257
VOG8391	0.001344086	0.0010022049	0.5728556666
VOG8392	0.001344086	0.0016035278	0.4559912257
VOG8393	0.001344086	0.0012026458	0.5277689622
VOG8394	0.001344086	0.0014030868	0.4892615475
VOG8395	0.001344086	0.0020044097	0.4013999517
VOG8396	0.000672043	0.0010022049	0.4013999517
VOG8397	0.001344086	0.0014030868	0.4892615475
VOG8398	0.001344086	0.0010022049	0.5728556666
VOG8399	0.001344086	0.0016035278	0.4559912257
VOG8400	0.0010080645	0.0014030868	0.418084304
VOG8401	0.001344086	0.0819803568	0.0161307532
VOG8402	0.001344086	0.000200441	0.8702250131
VOG8403	0.0016801075	0.0014030868	0.544924307
VOG8404	0.001344086	0	1
VOG8405	0.0016801075	0	1
VOG8406	0.001344086	0	1
VOG8407	0.0016801075	0	1
VOG8408	0.001344086	0.000200441	0.8702250131
VOG8409	0.0016801075	0.8622970535	0.0019446203
VOG8410	0.0016801075	0.2232912407	0.0074680956
VOG8411	0.0016801075	0.0008017639	0.6769518847
VOG8412	0.0016801075	0.4145119262	0.0040368565
VOG8413	0.0016801075	0.1088394468	0.0152019028
VOG8414	0.0043682796	0	1
VOG8415	0.0010080645	0	1
VOG8416	0.001344086	0	1
VOG8417	0.001344086	0	1
VOG8418	0.001344086	0	1
VOG8419	0.001344086	0	1
VOG8420	0.001344086	0	1
VOG8421	0.0010080645	0.0028061736	0.2642898766
VOG8422	0.0030241935	0.000200441	0.9378407168
VOG8423	0.001344086	0	1
VOG8424	0.001344086	0	1
VOG8425	0.001344086	0	1
VOG8426	0.001344086	0.0004008819	0.7702640111
VOG8427	0.0016801075	0	1
VOG8428	0.002016129	0.0118260172	0.1456514758
VOG8429	0.001344086	0.7560633393	0.0017745879
VOG8430	0.001344086	0.0008017639	0.6263653484
VOG8431	0.001344086	0.0004008819	0.7702640111
VOG8432	0.001344086	0	1
VOG8433	0.001344086	0	1
VOG8434	0.001344086	0	1
VOG8435	0.001344086	0.0036079375	0.2714215766
VOG8436	0.001344086	0	1
VOG8437	0.001344086	0	1
VOG8438	0.001344086	0.000200441	0.8702250131
VOG8439	0.0016801075	0.0036079375	0.3177180849
VOG8440	0.0016801075	0.0020044097	0.4559912257
VOG8441	0.0016801075	0.0048105833	0.2588487999
VOG8442	0.0016801075	0	1
VOG8443	0.000672043	0	1
VOG8444	0.001344086	0.0010022049	0.5728556666
VOG8445	0.001344086	0.0038083784	0.2608627451
VOG8446	0.001344086	0.0016035278	0.4559912257
VOG8447	0.002016129	0	1
VOG8448	0.001344086	0.0026057326	0.3402905668
VOG8449	0.001344086	0.0004008819	0.7702640111
VOG8450	0.001344086	0.0030066146	0.3089355378
VOG8451	0.0010080645	0.0004008819	0.715473971
VOG8452	0.001344086	0.0020044097	0.4013999517
VOG8453	0.001344086	0.0004008819	0.7702640111
VOG8454	0.0016801075	0	1
VOG8455	0.0016801075	0.0004008819	0.8073599379
VOG8456	0.0016801075	0.0004008819	0.8073599379
VOG8457	0.001344086	0	1
VOG8458	0.001344086	0	1
VOG8459	0.002016129	0	1
VOG8460	0.001344086	0	1
VOG8461	0.0030241935	0	1
VOG8462	0.001344086	0.0006013229	0.6909015372
VOG8463	0.001344086	0	1
VOG8464	0.001344086	0	1
VOG8465	0.001344086	0	1
VOG8466	0.001344086	0	1
VOG8467	0.001344086	0	1
VOG8468	0.0016801075	0	1
VOG8469	0.001344086	0	1
VOG8470	0.0070564516	0	1
VOG8471	0.0154569892	0	1
VOG8472	0.001344086	0	1
VOG8473	0.001344086	0.2567648827	0.0052074363
VOG8474	0.0016801075	0	1
VOG8475	0.001344086	0.000200441	0.8702250131
VOG8476	0.0016801075	0	1
VOG8477	0.0016801075	0	1
VOG8478	0.0016801075	0	1
VOG8479	0.001344086	0	1
VOG8480	0.001344086	0	1
VOG8481	0.001344086	0	1
VOG8482	0.001344086	0	1
VOG8483	0.001344086	0.0088194027	0.1322465209
VOG8484	0.001344086	0.0020044097	0.4013999517
VOG8485	0.001344086	0.0018039687	0.426957638
VOG8486	0.001344086	0.000200441	0.8702250131
VOG8487	0.001344086	0	1
VOG8488	0.001344086	0.000200441	0.8702250131
VOG8489	0.001344086	0	1
VOG8490	0.001344086	0.000200441	0.8702250131
VOG8491	0.001344086	0.000200441	0.8702250131
VOG8492	0.0010080645	0.0004008819	0.715473971
VOG8493	0.001344086	0.0008017639	0.6263653484
VOG8494	0.001344086	0.0044097013	0.2336002248
VOG8495	0.001344086	0	1
VOG8496	0.001344086	0.0006013229	0.6909015372
VOG8497	0.001344086	0.0010022049	0.5728556666
VOG8498	0.001344086	0.0412908398	0.0315254687
VOG8499	0.0010080645	0.000200441	0.8341414479
VOG8500	0.001344086	0	1
VOG8501	0.001344086	0	1
VOG8502	0.001344086	0	1
VOG8503	0.001344086	0	1
VOG8504	0.001344086	0	1
VOG8505	0.0016801075	0	1
VOG8506	0.001344086	0.6209661255	0.0021598328
VOG8507	0.002688172	0.0030066146	0.4720408743
VOG8508	0.002688172	0	1
VOG8509	0.001344086	0.0016035278	0.4559912257
VOG8510	0.001344086	0	1
VOG8511	0.001344086	0.0004008819	0.7702640111
VOG8512	0.001344086	0	1
VOG8513	0.001344086	0	1
VOG8514	0.001344086	0	1
VOG8515	0.001344086	0	1
VOG8516	0.001344086	0	1
VOG8517	0.001344086	0	1
VOG8518	0.001344086	0	1
VOG8519	0.001344086	0	1
VOG8520	0.002016129	0	1
VOG8521	0.0016801075	0	1
VOG8522	0.001344086	0	1
VOG8523	0.001344086	0	1
VOG8524	0.001344086	0	1
VOG8525	0.001344086	0.000200441	0.8702250131
VOG8526	0.0050403226	0.0052114652	0.4916530343
VOG8527	0.001344086	0.0004008819	0.7702640111
VOG8528	0.001344086	0	1
VOG8529	0.001344086	0.0020044097	0.4013999517
VOG8530	0.0016801075	0	1
VOG8531	0.0023521505	0	1
VOG8532	0.001344086	0	1
VOG8533	0.001344086	0.0152335137	0.0810784457
VOG8534	0.0043682796	0.0020044097	0.6854687847
VOG8535	0.0010080645	0.0036079375	0.2183847669
VOG8536	0.0016801075	0.0010022049	0.6263653484
VOG8537	0.0010080645	0.0008017639	0.5569945294
VOG8538	0.001344086	0.0050110243	0.2114968841
VOG8539	0.001344086	0.0004008819	0.7702640111
VOG8540	0.0023521505	0	1
VOG8541	0.0023521505	0	1
VOG8542	0.0016801075	0	1
VOG8543	0.0016801075	0.000200441	0.8934135597
VOG8544	0.001344086	0.000200441	0.8702250131
VOG8545	0.0016801075	0.000200441	0.8934135597
VOG8546	0.0016801075	0	1
VOG8547	0.001344086	0.000200441	0.8702250131
VOG8548	0.001344086	0.0026057326	0.3402905668
VOG8549	0.001344086	0	1
VOG8550	0.001344086	0	1
VOG8551	0.001344086	0	1
VOG8552	0.001344086	0	1
VOG8553	0.001344086	0	1
VOG8554	0.001344086	0	1
VOG8555	0.0016801075	0	1
VOG8556	0.001344086	0.0234515935	0.0542064604
VOG8557	0.001344086	0	1
VOG8558	0.0097446237	0.000200441	0.9798451817
VOG8559	0.001344086	0	1
VOG8560	0.001344086	0	1
VOG8561	0.0016801075	0	1
VOG8562	0.0097446237	0.0004008819	0.9604867459
VOG8563	0.001344086	0	1
VOG8564	0.001344086	0	1
VOG8565	0.001344086	0	1
VOG8566	0.0016801075	0	1
VOG8567	0.0010080645	0.0008017639	0.5569945294
VOG8568	0.001344086	0.0010022049	0.5728556666
VOG8569	0.001344086	0.0008017639	0.6263653484
VOG8570	0.0016801075	0.0006013229	0.7364272429
VOG8571	0.0016801075	0.0006013229	0.7364272429
VOG8572	0.0010080645	0	1
VOG8573	0.001344086	0	1
VOG8574	0.001344086	0.0098216075	0.1203764025
VOG8575	0.001344086	0	1
VOG8576	0.001344086	0	1
VOG8577	0.001344086	0	1
VOG8578	0.002016129	0	1
VOG8579	0.001344086	0	1
VOG8580	0.001344086	0	1
VOG8581	0.002688172	0	1
VOG8582	0.001344086	0.0010022049	0.5728556666
VOG8583	0.0010080645	0	1
VOG8584	0.001344086	0	1
VOG8585	0.001344086	0	1
VOG8586	0.0016801075	0	1
VOG8587	0.001344086	0	1
VOG8588	0.001344086	0	1
VOG8589	0.0016801075	0	1
VOG8590	0.001344086	0	1
VOG8591	0.0016801075	0	1
VOG8592	0.0016801075	0	1
VOG8593	0.001344086	0.0340749649	0.0379481094
VOG8594	0.0016801075	0	1
VOG8595	0.001344086	0	1
VOG8596	0.0016801075	0	1
VOG8597	0.0023521505	0	1
VOG8598	0.001344086	0.000200441	0.8702250131
VOG8599	0.0803091398	0.7069553017	0.1020103736
VOG8600	0.001344086	0	1
VOG8601	0.0016801075	0.952896372	0.0017600554
VOG8602	0.0016801075	0	1
VOG8603	0.001344086	0	1
VOG8604	0.0016801075	0	1
VOG8605	0.0010080645	0	1
VOG8606	0.001344086	0	1
VOG8607	0.001344086	0.9851673682	0.0013624637
VOG8608	0.001344086	0	1
VOG8609	0.0010080645	0	1
VOG8610	0.001344086	0	1
VOG8611	0.001344086	0	1
VOG8612	0.001344086	0	1
VOG8613	0.001344086	0	1
VOG8614	0.002016129	0	1
VOG8615	0.001344086	0	1
VOG8616	0.001344086	0.7945480056	0.0016887792
VOG8617	0.0010080645	0	1
VOG8618	0.002016129	0	1
VOG8619	0.001344086	0	1
VOG8620	0.001344086	0	1
VOG8621	0.002016129	0	1
VOG8622	0.002016129	0	1
VOG8623	0.001344086	0	1
VOG8624	0.001344086	0	1
VOG8625	0.001344086	0.0040088194	0.2510946701
VOG8626	0.0016801075	0.000200441	0.8934135597
VOG8627	0.001344086	0	1
VOG8628	0.0010080645	0.0012026458	0.4559912257
VOG8629	0.001344086	0.0008017639	0.6263653484
VOG8630	0.001344086	0.0010022049	0.5728556666
VOG8631	0.001344086	0.0004008819	0.7702640111
VOG8632	0.0010080645	0.0008017639	0.5569945294
VOG8633	0.001344086	0.0012026458	0.5277689622
VOG8634	0.001344086	0.0014030868	0.4892615475
VOG8635	0.001344086	0.0014030868	0.4892615475
VOG8636	0.001344086	0.0014030868	0.4892615475
VOG8637	0.001344086	0.0012026458	0.5277689622
VOG8638	0.0010080645	0.0016035278	0.3859961315
VOG8639	0.001344086	0.0014030868	0.4892615475
VOG8640	0.001344086	0.0018039687	0.426957638
VOG8641	0.001344086	0.0020044097	0.4013999517
VOG8642	0.001344086	0.0018039687	0.426957638
VOG8643	0.002016129	0.0515133293	0.0376639162
VOG8644	0.0016801075	0	1
VOG8645	0.001344086	0	1
VOG8646	0.002016129	0	1
VOG8647	0.0060483871	0.0152335137	0.2842033306
VOG8648	0.0010080645	0	1
VOG8649	0.0016801075	0	1
VOG8650	0.001344086	0	1
VOG8651	0.001344086	0	1
VOG8652	0.001344086	0.0012026458	0.5277689622
VOG8653	0.001344086	0.0056123472	0.1932148251
VOG8654	0.002016129	0.0128282221	0.1358179294
VOG8655	0.001344086	0	1
VOG8656	0.0016801075	0	1
VOG8657	0.002016129	0	1
VOG8658	0.002016129	0	1
VOG8659	0.002016129	0	1
VOG8660	0.002016129	0	1
VOG8661	0.002016129	0	1
VOG8662	0.002016129	0	1
VOG8663	0.002016129	0	1
VOG8664	0.002016129	0	1
VOG8665	0.0016801075	0	1
VOG8666	0.002016129	0	1
VOG8667	0.002016129	0	1
VOG8668	0.0010080645	0	1
VOG8669	0.001344086	0	1
VOG8670	0.001344086	0	1
VOG8671	0.0016801075	0	1
VOG8672	0.0016801075	0	1
VOG8673	0.0016801075	0	1
VOG8674	0.001344086	0	1
VOG8675	0.001344086	0.000200441	0.8702250131
VOG8676	0.0016801075	0	1
VOG8677	0.0030241935	0.0006013229	0.8341414479
VOG8678	0.0016801075	0	1
VOG8679	0.001344086	0	1
VOG8680	0.001344086	0	1
VOG8681	0.0016801075	0.000200441	0.8934135597
VOG8682	0.0016801075	0	1
VOG8683	0.0181451613	0	1
VOG8684	0.001344086	0	1
VOG8685	0.001344086	0	1
VOG8686	0.001344086	0.0004008819	0.7702640111
VOG8687	0.001344086	0.000200441	0.8702250131
VOG8688	0.001344086	0.0052114652	0.2050302059
VOG8689	0.001344086	0	1
VOG8690	0.002688172	0	1
VOG8691	0.0030241935	0	1
VOG8692	0.0030241935	0	1
VOG8693	0.0016801075	0	1
VOG8694	0.0016801075	0	1
VOG8695	0.001344086	0	1
VOG8696	0.001344086	0	1
VOG8697	0.0010080645	0	1
VOG8698	0.0016801075	0	1
VOG8699	0.001344086	0	1
VOG8700	0.001344086	0	1
VOG8701	0.001344086	0	1
VOG8702	0.001344086	0	1
VOG8703	0.001344086	0	1
VOG8704	0.001344086	0	1
VOG8705	0.001344086	0	1
VOG8706	0.001344086	0	1
VOG8707	0.0016801075	0	1
VOG8708	0.0010080645	0	1
VOG8709	0.001344086	0	1
VOG8710	0.001344086	0	1
VOG8711	0.001344086	0	1
VOG8712	0.001344086	0	1
VOG8713	0.001344086	0	1
VOG8714	0.001344086	0	1
VOG8715	0.0087365591	0	1
VOG8716	0.0016801075	0	1
VOG8717	0.001344086	0	1
VOG8718	0.0016801075	0	1
VOG8719	0.001344086	0	1
VOG8720	0.002016129	0	1
VOG8721	0.002016129	0	1
VOG8722	0.001344086	0	1
VOG8723	0.0181451613	0	1
VOG8724	0.000672043	0	1
VOG8725	0.0100806452	0	1
VOG8726	0.001344086	0.0004008819	0.7702640111
VOG8727	0.002016129	0	1
VOG8728	0.001344086	0	1
VOG8729	0.001344086	0	1
VOG8730	0.001344086	0	1
VOG8731	0.001344086	0	1
VOG8732	0.001344086	0	1
VOG8733	0.001344086	0	1
VOG8734	0.001344086	0	1
VOG8735	0.001344086	0	1
VOG8736	0.001344086	0	1
VOG8737	0.001344086	0	1
VOG8738	0.001344086	0	1
VOG8739	0.001344086	0	1
VOG8740	0.001344086	0	1
VOG8741	0.001344086	0	1
VOG8742	0.001344086	0.0042092604	0.2420317276
VOG8743	0.001344086	0	1
VOG8744	0.001344086	0	1
VOG8745	0.001344086	0	1
VOG8746	0.001344086	0	1
VOG8747	0.001344086	0	1
VOG8748	0.001344086	0	1
VOG8749	0.001344086	0	1
VOG8750	0.001344086	0	1
VOG8751	0.001344086	0	1
VOG8752	0.002016129	0	1
VOG8753	0.001344086	0	1
VOG8754	0.001344086	0	1
VOG8755	0.0010080645	0	1
VOG8756	0.002688172	0	1
VOG8757	0.0016801075	0	1
VOG8758	0.001344086	0	1
VOG8759	0.0016801075	0	1
VOG8760	0.0016801075	0	1
VOG8761	0.0016801075	0	1
VOG8762	0.001344086	0	1
VOG8763	0.0016801075	0	1
VOG8764	0.0016801075	0	1
VOG8765	0.0016801075	0	1
VOG8766	0.002016129	0.0034074965	0.3717308695
VOG8767	0.0016801075	0	1
VOG8768	0.001344086	0.000200441	0.8702250131
VOG8769	0.0043682796	0	1
VOG8770	0.0033602151	0	1
VOG8771	0.0043682796	0	1
VOG8772	0.001344086	0	1
VOG8773	0.0016801075	0	1
VOG8774	0.002016129	0	1
VOG8775	0.0023521505	0	1
VOG8776	0.001344086	0	1
VOG8777	0.0033602151	0	1
VOG8778	0.002016129	0	1
VOG8779	0.001344086	0.3251152536	0.0041171621
VOG8780	0.0050403226	0	1
VOG8781	0.0073924731	0	1
VOG8782	0.0016801075	0	1
VOG8783	0.001344086	0	1
VOG8784	0.0010080645	0	1
VOG8785	0.001344086	0	1
VOG8786	0.001344086	0	1
VOG8787	0.001344086	0	1
VOG8788	0.001344086	0	1
VOG8789	0.001344086	0	1
VOG8790	0.001344086	0	1
VOG8791	0.001344086	0	1
VOG8792	0.001344086	0	1
VOG8793	0.001344086	0	1
VOG8794	0.001344086	0.0030066146	0.3089355378
VOG8795	0.001344086	0	1
VOG8796	0.001344086	0	1
VOG8797	0.001344086	0	1
VOG8798	0.0016801075	0	1
VOG8799	0.0016801075	0	1
VOG8800	0.0016801075	0	1
VOG8801	0.0016801075	0	1
VOG8802	0.001344086	0	1
VOG8803	0.001344086	0	1
VOG8804	0.0016801075	0	1
VOG8805	0.0010080645	0	1
VOG8806	0.001344086	0	1
VOG8807	0.0016801075	0	1
VOG8808	0.0010080645	0	1
VOG8809	0.0047043011	0	1
VOG8810	0.001344086	0	1
VOG8811	0.0077284946	0	1
VOG8812	0.0023521505	0	1
VOG8813	0.0016801075	0	1
VOG8814	0.0016801075	0	1
VOG8815	0.001344086	0	1
VOG8816	0.001344086	0	1
VOG8817	0.001344086	0	1
VOG8818	0.0016801075	0	1
VOG8819	0.0016801075	0	1
VOG8820	0.0016801075	0.0018039687	0.4822246709
VOG8821	0.0016801075	0	1
VOG8822	0.001344086	0	1
VOG8823	0.0016801075	0	1
VOG8824	0.002016129	0	1
VOG8825	0.0016801075	0	1
VOG8826	0.0016801075	0	1
VOG8827	0.001344086	0	1
VOG8828	0.0016801075	0	1
VOG8829	0.0040322581	0	1
VOG8830	0.001344086	0	1
VOG8831	0.001344086	0	1
VOG8832	0.001344086	0	1
VOG8833	0.001344086	0	1
VOG8834	0.001344086	0	1
VOG8835	0.001344086	0	1
VOG8836	0.001344086	0	1
VOG8837	0.001344086	0	1
VOG8838	0.0053763441	0	1
VOG8839	0.0016801075	0	1
VOG8840	0.0010080645	0.0020044097	0.3346300892
VOG8841	0.001344086	0	1
VOG8842	0.001344086	0	1
VOG8843	0.001344086	0	1
VOG8844	0.001344086	0	1
VOG8845	0.001344086	0	1
VOG8846	0.001344086	0	1
VOG8847	0.001344086	0	1
VOG8848	0.001344086	0	1
VOG8849	0.0036962366	0	1
VOG8850	0.001344086	0	1
VOG8851	0.001344086	0	1
VOG8852	0.001344086	0	1
VOG8853	0.001344086	0	1
VOG8854	0.001344086	0	1
VOG8855	0.0043682796	0	1
VOG8856	0.001344086	0.0034074965	0.2828712366
VOG8857	0.0050403226	0	1
VOG8858	0.0010080645	0	1
VOG8859	0.000672043	0.0010022049	0.4013999517
VOG8860	0.0016801075	0	1
VOG8861	0.001344086	0	1
VOG8862	0.001344086	0	1
VOG8863	0.001344086	0	1
VOG8864	0.001344086	0	1
VOG8865	0.0010080645	0	1
VOG8866	0.001344086	0	1
VOG8867	0.0003360215	0	1
VOG8868	0.0047043011	0	1
VOG8869	0.0010080645	0	1
VOG8870	0.0016801075	0.0024052916	0.411246847
VOG8871	0.001344086	0	1
VOG8872	0.000672043	0.0004008819	0.6263653484
VOG8873	0.001344086	0	1
VOG8874	0.0016801075	0	1
VOG8875	0.001344086	0	1
VOG8876	0.001344086	0.0008017639	0.6263653484
VOG8877	0.001344086	0.1170575266	0.0113519233
VOG8878	0.0016801075	0	1
VOG8879	0.000672043	0	1
VOG8880	0.0016801075	0.000200441	0.8934135597
VOG8881	0.0003360215	0	1
VOG8882	0.0036962366	0	1
VOG8883	0.001344086	0	1
VOG8884	0.001344086	0	1
VOG8885	0.001344086	0	1
VOG8886	0.001344086	0	1
VOG8887	0.001344086	0	1
VOG8888	0.001344086	0	1
VOG8889	0.001344086	0	1
VOG8890	0.0151209677	0	1
VOG8891	0.0023521505	0	1
VOG8892	0.001344086	0	1
VOG8893	0.001344086	0	1
VOG8894	0.002016129	0	1
VOG8895	0.0016801075	0	1
VOG8896	0.001344086	0	1
VOG8897	0.001344086	0	1
VOG8898	0.001344086	0	1
VOG8899	0.0030241935	0	1
VOG8900	0.001344086	0	1
VOG8901	0.0023521505	0	1
VOG8902	0.0010080645	0.0020044097	0.3346300892
VOG8903	0.001344086	0.0016035278	0.4559912257
VOG8904	0.001344086	0.0723591902	0.0182364488
VOG8905	0.001344086	0	1
VOG8906	0.001344086	0	1
VOG8907	0.001344086	0.0006013229	0.6909015372
VOG8908	0.001344086	0.778512728	0.0017235036
VOG8909	0.0010080645	0.0006013229	0.6263653484
VOG8910	0.001344086	0	1
VOG8911	0.001344086	0	1
VOG8912	0.000672043	0	1
VOG8913	0.001344086	0	1
VOG8914	0.001344086	0	1
VOG8915	0.001344086	0	1
VOG8916	0.001344086	0.1587492483	0.0083956401
VOG8917	0.001344086	0.0010022049	0.5728556666
VOG8918	0.001344086	0	1
VOG8919	0.0040322581	0	1
VOG8920	0.001344086	0	1
VOG8921	0.001344086	0	1
VOG8922	0.001344086	0	1
VOG8923	0.0010080645	0.000200441	0.8341414479
VOG8924	0.0010080645	0	1
VOG8925	0.001344086	0	1
VOG8926	0.001344086	0	1
VOG8927	0.001344086	0.0008017639	0.6263653484
VOG8928	0.001344086	0	1
VOG8929	0.001344086	0	1
VOG8930	0.002688172	0	1
VOG8931	0.0010080645	0	1
VOG8932	0.001344086	0	1
VOG8933	0.001344086	0	1
VOG8934	0.000672043	0	1
VOG8935	0.000672043	0	1
VOG8936	0.001344086	0	1
VOG8937	0.001344086	0	1
VOG8938	0.001344086	0	1
VOG8939	0.001344086	0	1
VOG8940	0.000672043	0	1
VOG8941	0.001344086	0	1
VOG8942	0.001344086	0	1
VOG8943	0.002016129	0.0004008819	0.8341414479
VOG8944	0.001344086	0	1
VOG8945	0.001344086	0	1
VOG8946	0.001344086	0	1
VOG8947	0.001344086	0.000200441	0.8702250131
VOG8948	0.001344086	0	1
VOG8949	0.002016129	0	1
VOG8950	0.001344086	0	1
VOG8951	0.001344086	0	1
VOG8952	0.001344086	0	1
VOG8953	0.0010080645	0	1
VOG8954	0.0003360215	0	1
VOG8955	0.0016801075	0.000200441	0.8934135597
VOG8956	0.001344086	0	1
VOG8957	0.001344086	0	1
VOG8958	0.001344086	0	1
VOG8959	0.000672043	0	1
VOG8960	0.001344086	0	1
VOG8961	0.0016801075	0	1
VOG8962	0.001344086	0	1
VOG8963	0.001344086	0	1
VOG8964	0.001344086	0	1
VOG8965	0.001344086	0	1
VOG8966	0.001344086	0	1
VOG8967	0.001344086	0	1
VOG8968	0.001344086	0	1
VOG8969	0.0010080645	0.000200441	0.8341414479
VOG8970	0.0023521505	0	1
VOG8971	0.001344086	0	1
VOG8972	0.001344086	0	1
VOG8973	0.001344086	0	1
VOG8974	0.001344086	0	1
VOG8975	0.001344086	0	1
VOG8976	0.0016801075	0	1
VOG8977	0.001344086	0	1
VOG8978	0.001344086	0	1
VOG8979	0.001344086	0	1
VOG8980	0.001344086	0	1
VOG8981	0.001344086	0	1
VOG8982	0.001344086	0	1
VOG8983	0.001344086	0	1
VOG8984	0.001344086	0.0457005412	0.0285704469
VOG8985	0.001344086	0.0128282221	0.0948388936
VOG8986	0.001344086	0.0022048507	0.3787292189
VOG8987	0.001344086	0.0180396873	0.0693407831
VOG8988	0.0329301075	0	1
VOG8989	0.001344086	0.0004008819	0.7702640111
VOG8990	0.001344086	0	1
VOG8991	0.0016801075	0	1
VOG8992	0.001344086	0.6123471638	0.0021901665
VOG8993	0.001344086	0	1
VOG8994	0.0023521505	0	1
VOG8995	0.001344086	0	1
VOG8996	0.001344086	0	1
VOG8997	0.0016801075	0	1
VOG8998	0.002688172	0	1
VOG8999	0.001344086	0	1
VOG9000	0.001344086	0	1
VOG9001	0.001344086	0	1
VOG9002	0.001344086	0	1
VOG9003	0.001344086	0	1
VOG9004	0.0010080645	0	1
VOG9005	0.001344086	0	1
VOG9006	0.001344086	0	1
VOG9007	0.001344086	0	1
VOG9008	0.001344086	0	1
VOG9009	0.001344086	0	1
VOG9010	0.001344086	0	1
VOG9011	0.001344086	0	1
VOG9012	0.001344086	0	1
VOG9013	0.001344086	0	1
VOG9014	0.001344086	0	1
VOG9015	0.001344086	0	1
VOG9016	0.001344086	0	1
VOG9017	0.001344086	0	1
VOG9018	0.001344086	0	1
VOG9019	0.001344086	0	1
VOG9020	0.001344086	0	1
VOG9021	0.001344086	0	1
VOG9022	0.001344086	0	1
VOG9023	0.000672043	0	1
VOG9024	0.001344086	0	1
VOG9025	0.001344086	0	1
VOG9026	0.0010080645	0	1
VOG9027	0.001344086	0	1
VOG9028	0.001344086	0	1
VOG9029	0.001344086	0	1
VOG9030	0.001344086	0.006614552	0.168883924
VOG9031	0.001344086	0	1
VOG9032	0.001344086	0	1
VOG9033	0.001344086	0	1
VOG9034	0.001344086	0	1
VOG9035	0.001344086	0	1
VOG9036	0.001344086	0	1
VOG9037	0.001344086	0	1
VOG9038	0.0010080645	0	1
VOG9039	0.0016801075	0	1
VOG9040	0.001344086	0	1
VOG9041	0.0016801075	0	1
VOG9042	0.001344086	0	1
VOG9043	0.0010080645	0	1
VOG9044	0.001344086	0	1
VOG9045	0.001344086	0	1
VOG9046	0.001344086	0	1
VOG9047	0.001344086	0	1
VOG9048	0.001344086	0	1
VOG9049	0.002688172	0	1
VOG9050	0.001344086	0	1
VOG9051	0.001344086	0	1
VOG9052	0.001344086	0.0014030868	0.4892615475
VOG9053	0.001344086	0	1
VOG9054	0.001344086	0	1
VOG9055	0.002016129	0	1
VOG9056	0.001344086	0	1
VOG9057	0.002016129	0	1
VOG9058	0.0016801075	0	1
VOG9059	0.001344086	0	1
VOG9060	0.0023521505	0	1
VOG9061	0.0023521505	0	1
VOG9062	0.0023521505	0	1
VOG9063	0.001344086	0	1
VOG9064	0.0016801075	0	1
VOG9065	0.0053763441	0	1
VOG9066	0.001344086	0	1
VOG9067	0.0016801075	0	1
VOG9068	0.001344086	0	1
VOG9069	0.001344086	0	1
VOG9070	0.0016801075	0	1
VOG9071	0.0016801075	0	1
VOG9072	0.001344086	0	1
VOG9073	0.001344086	0	1
VOG9074	0.001344086	0	1
VOG9075	0.001344086	0	1
VOG9076	0.001344086	0	1
VOG9077	0.001344086	0	1
VOG9078	0.001344086	0	1
VOG9079	0.001344086	0	1
VOG9080	0.0016801075	0	1
VOG9081	0.0023521505	0	1
VOG9082	0.0030241935	0	1
VOG9083	0.001344086	0	1
VOG9084	0.001344086	0	1
VOG9085	0.001344086	0	1
VOG9086	0.001344086	0	1
